Profile Name,Title Desc,Selection Type,Choice Segment Id,Has Watched,Source,Utc Timestamp
Ale ,Black Mirror: Bandersnatch,countdown_interrupted,,false,www,2019-02-05 16:24:33
Ale ,Black Mirror: Bandersnatch,countdown_interrupted,VOLTAR,false,www,2019-02-05 16:24:03
Ale ,Black Mirror: Bandersnatch,countdown_interrupted,,false,www,2019-02-05 16:23:26
Ale ,Black Mirror: Bandersnatch,countdown_interrupted,,false,www,2019-02-05 16:17:35
Ale ,Black Mirror: Bandersnatch,countdown_interrupted,THOMPSON TWINS,false,www,2019-02-05 16:13:04
Ale ,Black Mirror: Bandersnatch,countdown_interrupted,SUCRILHOS,false,www,2019-02-05 16:12:09
Ale ,Black Mirror: Bandersnatch,countdown_interrupted,,false,www,2019-02-05 16:03:10
Ale ,Black Mirror: Bandersnatch,countdown_interrupted,,false,www,2019-02-05 02:28:09
Casa,"You vs. Wild: Season 1: ""Searching for a Saint Bernard""",countdown_interrupted,Árvore,true,tvui,2019-07-20 03:47:42
Casa,"You vs. Wild: Season 1: ""Searching for a Saint Bernard""",countdown_interrupted,Procurar comida,true,tvui,2019-07-20 03:44:00
Casa,"You vs. Wild: Season 1: ""Searching for a Saint Bernard""",countdown_interrupted,Sistematicamente,true,tvui,2019-07-20 03:39:57
Casa,"You vs. Wild: Season 1: ""Searching for a Saint Bernard""",countdown_interrupted,Rastejar,false,tvui,2019-07-20 03:35:53
Casa,"You vs. Wild: Season 1: ""Searching for a Saint Bernard""",countdown_interrupted,Parapente,false,tvui,2019-07-20 03:31:17
Casa,"You vs. Wild: Season 1: ""Operation Jungle Rescue, Pt. 2""",countdown_interrupted,Corda,true,tvui,2019-07-20 03:25:57
Casa,"You vs. Wild: Season 1: ""Operation Jungle Rescue, Pt. 2""",countdown_interrupted,Caverna,true,tvui,2019-07-20 03:23:30
Casa,"You vs. Wild: Season 1: ""Operation Jungle Rescue, Pt. 2""",countdown_interrupted,Pesca com lança,true,tvui,2019-07-20 03:18:23
Casa,"You vs. Wild: Season 1: ""Operation Jungle Rescue, Pt. 2""",countdown_interrupted,Fazer rapel,false,tvui,2019-07-20 03:14:46
Casa,"You vs. Wild: Season 1: ""Operation Jungle Rescue, Pt. 1""",countdown_interrupted,Usar cipó,true,tvui,2019-07-20 03:09:06
Casa,"You vs. Wild: Season 1: ""Operation Jungle Rescue, Pt. 1""",countdown_interrupted,Subir na árvore,true,tvui,2019-07-20 03:05:45
Casa,"You vs. Wild: Season 1: ""Operation Jungle Rescue, Pt. 1""",countdown_interrupted,Usar facão,true,tvui,2019-07-19 04:29:35
Casa,"You vs. Wild: Season 1: ""Operation Jungle Rescue, Pt. 1""",countdown_interrupted,Gancho,true,tvui,2019-07-19 04:27:27
Casa,"You vs. Wild: Season 1: ""Myth of the Abandoned Mine""",countdown_interrupted,Explodir porta,false,tvui,2019-07-19 04:22:24
Casa,"You vs. Wild: Season 1: ""Myth of the Abandoned Mine""",countdown_interrupted,Fazer rapel,false,tvui,2019-07-19 04:19:51
Casa,"You vs. Wild: Season 1: ""Myth of the Abandoned Mine""",countdown_interrupted,Com corrente de ar,false,tvui,2019-07-19 04:18:18
Casa,"You vs. Wild: Season 1: ""Myth of the Abandoned Mine""",countdown_interrupted,Bétula,false,tvui,2019-07-19 04:16:25
Casa,"You vs. Wild: Season 1: ""Myth of the Abandoned Mine""",countdown_interrupted,Roupa,false,tvui,2019-07-19 04:12:58
Casa,"You vs. Wild: Season 1: ""Myth of the Abandoned Mine""",countdown_interrupted,Entrar na mina,false,tvui,2019-07-19 04:12:12
Casa,"You vs. Wild: Season 1: ""Myth of the Abandoned Mine""",countdown_interrupted,Fazer fogueira,false,tvui,2019-07-19 04:00:00
Casa,"You vs. Wild: Season 1: ""Myth of the Abandoned Mine""",countdown_interrupted,Mortal para trás,false,tvui,2019-07-19 03:58:11
Casa,"You vs. Wild: Season 1: ""Land of the Dragons""",countdown_interrupted,Lutar,false,tvui,2019-07-19 03:54:28
Casa,"You vs. Wild: Season 1: ""Land of the Dragons""",countdown_interrupted,Fugir,false,tvui,2019-07-19 03:52:53
Casa,"You vs. Wild: Season 1: ""Land of the Dragons""",countdown_interrupted,Pular,false,tvui,2019-07-19 03:51:15
Casa,"You vs. Wild: Season 1: ""Land of the Dragons""",countdown_interrupted,Floresta,false,tvui,2019-07-19 03:48:02
Casa,"You vs. Wild: Season 1: ""Land of the Dragons""",countdown_interrupted,Flutuar,false,tvui,2019-07-19 03:44:45
Casa,"You vs. Wild: Season 1: ""Land of the Dragons""",countdown_interrupted,Algas,false,tvui,2019-07-19 03:41:35
Casa,"You vs. Wild: Season 1: ""Land of the Dragons""",countdown_interrupted,Margear,false,tvui,2019-07-19 03:39:18
Casa,"You vs. Wild: Season 1: ""A Venomous Adventure, Pt. 2""",countdown_interrupted,Cabeça,false,tvui,2019-07-19 03:33:22
Casa,"You vs. Wild: Season 1: ""A Venomous Adventure, Pt. 2""",countdown_interrupted,Atrair,false,tvui,2019-07-19 03:29:22
Casa,"You vs. Wild: Season 1: ""A Venomous Adventure, Pt. 2""",countdown_interrupted,Sombra,false,tvui,2019-07-19 03:25:19
Casa,"You vs. Wild: Season 1: ""A Venomous Adventure, Pt. 2""",countdown_interrupted,Oásis,false,tvui,2019-07-19 03:22:24
Casa,"You vs. Wild: Season 1: ""A Venomous Adventure, Pt. 1""",countdown_interrupted,Cacto Barril,false,tvui,2019-07-19 03:14:48
Casa,"You vs. Wild: Season 1: ""A Venomous Adventure, Pt. 1""",countdown_interrupted,Palitos-de-fogo,false,tvui,2019-07-19 03:12:43
Casa,"You vs. Wild: Season 1: ""A Venomous Adventure, Pt. 1""",countdown_interrupted,Destroços,false,tvui,2019-07-19 03:09:10
Casa,"You vs. Wild: Season 1: ""A Venomous Adventure, Pt. 1""",countdown_interrupted,Cânion estreito,false,tvui,2019-07-19 03:06:58
Casa,"You vs. Wild: Season 1: ""A Venomous Adventure, Pt. 1""",countdown_interrupted,Fazer rapel,false,tvui,2019-07-19 03:02:27
Casa,"You vs. Wild: Season 1: ""A Venomous Adventure, Pt. 1""",countdown_interrupted,Helicóptero,false,tvui,2019-07-19 02:58:51
Casa,"You vs. Wild: Season 1: ""Lost on Snow Mountain""",countdown_interrupted,Fogueira,false,tvui,2019-07-19 02:53:24
Casa,"You vs. Wild: Season 1: ""Lost on Snow Mountain""",countdown_interrupted,Pesca no gelo,false,tvui,2019-07-19 02:47:15
Casa,"You vs. Wild: Season 1: ""Lost on Snow Mountain""",countdown_interrupted,Iglu,false,tvui,2019-07-19 02:42:10
Casa,"You vs. Wild: Season 1: ""Lost on Snow Mountain""",countdown_interrupted,Estática,false,tvui,2019-07-19 02:39:57
Casa,"You vs. Wild: Season 1: ""Searching for a Saint Bernard""",countdown_interrupted,Deslizar,false,tvui,2019-04-21 21:17:01
Casa,"You vs. Wild: Season 1: ""Searching for a Saint Bernard""",countdown_interrupted,Árvore,false,tvui,2019-04-21 21:13:14
Casa,"You vs. Wild: Season 1: ""Searching for a Saint Bernard""",countdown_interrupted,Procurar comida,false,tvui,2019-04-21 21:09:31
Casa,"You vs. Wild: Season 1: ""Searching for a Saint Bernard""",countdown_interrupted,Sistematicamente,false,tvui,2019-04-21 21:05:31
Casa,"You vs. Wild: Season 1: ""Searching for a Saint Bernard""",countdown_interrupted,Fazer rapel,true,tvui,2019-04-21 21:00:27
Casa,"You vs. Wild: Season 1: ""Searching for a Saint Bernard""",countdown_interrupted,Esquiar,true,tvui,2019-04-21 20:57:46
Casa,"You vs. Wild: Season 1: ""Searching for a Saint Bernard""",countdown_complete,Fazer rapel,false,tvui,2019-04-17 15:41:17
Casa,"You vs. Wild: Season 1: ""Searching for a Saint Bernard""",countdown_complete,Esquiar,false,tvui,2019-04-17 15:38:10
Casa,"You vs. Wild: Season 1: ""Searching for a Saint Bernard""",countdown_complete,Esquiar,false,tvui,2019-04-17 15:37:47
Casa,"You vs. Wild: Season 1: ""Operation Jungle Rescue, Pt. 2""",countdown_interrupted,Corda,false,tvui,2019-04-15 00:54:26
Casa,"You vs. Wild: Season 1: ""Operation Jungle Rescue, Pt. 2""",countdown_interrupted,Caverna,false,tvui,2019-04-15 00:51:50
Casa,"You vs. Wild: Season 1: ""Operation Jungle Rescue, Pt. 2""",countdown_interrupted,Lama,false,tvui,2019-04-15 00:47:20
Casa,"You vs. Wild: Season 1: ""Operation Jungle Rescue, Pt. 2""",countdown_interrupted,Capim,false,tvui,2019-04-15 00:44:39
Casa,"You vs. Wild: Season 1: ""Operation Jungle Rescue, Pt. 2""",countdown_interrupted,Manguezal,false,tvui,2019-04-15 00:41:56
Casa,"You vs. Wild: Season 1: ""Operation Jungle Rescue, Pt. 2""",countdown_interrupted,Corda,false,tvui,2019-04-15 00:37:17
Casa,"You vs. Wild: Season 1: ""Operation Jungle Rescue, Pt. 2""",countdown_complete,Corda,false,tvui,2019-04-15 00:36:55
Casa,"You vs. Wild: Season 1: ""Operation Jungle Rescue, Pt. 1""",countdown_complete,Usar cipó,false,tvui,2019-04-15 00:30:49
Casa,"You vs. Wild: Season 1: ""Operation Jungle Rescue, Pt. 1""",countdown_interrupted,Subir na árvore,false,tvui,2019-04-15 00:27:26
Casa,"You vs. Wild: Season 1: ""Operation Jungle Rescue, Pt. 1""",countdown_complete,Guinchos de macaco,false,tvui,2019-04-15 00:24:00
Casa,"You vs. Wild: Season 1: ""Operation Jungle Rescue, Pt. 1""",countdown_interrupted,Usar facão,false,tvui,2019-04-15 00:20:41
Casa,"You vs. Wild: Season 1: ""Operation Jungle Rescue, Pt. 1""",countdown_interrupted,Gancho,false,tvui,2019-04-15 00:18:26
Casa,"You vs. Wild: Season 1: ""Operation Jungle Rescue, Pt. 1""",countdown_interrupted,Atravessar no tronco,false,tvui,2019-04-15 00:13:01
Casa,"You vs. Wild: Season 1: ""Operation Jungle Rescue, Pt. 1""",countdown_interrupted,Cupins,false,tvui,2019-04-15 00:10:14
Casa,"You vs. Wild: Season 1: ""Operation Jungle Rescue, Pt. 1""",countdown_complete,Seguir o rio,false,tvui,2019-04-15 00:06:23
Casa,"You vs. Wild: Season 1: ""Operation Jungle Rescue, Pt. 1""",countdown_interrupted,Estilingue,false,tvui,2019-04-15 00:04:05
Casa,"You vs. Wild: Season 1: ""Operation Jungle Rescue, Pt. 1""",countdown_complete,Gancho,false,tvui,2019-04-15 00:03:21
Adilan,Ranveer vs Wild with Bear Grylls,countdown_interrupted,,false,tvui,2022-11-25 11:40:13
Adilan,Ranveer vs Wild with Bear Grylls,countdown_interrupted,,false,tvui,2022-11-25 11:36:02
