Profile Name,Country Iso Code,Device,Is Kids,Query Typed,Displayed Name,Action,Section,Utc Timestamp
Ju,BR,Smart TV,0,ca,,select,,2021-03-25 15:16:18
Ju,BR,Smart TV,0,ca,,play,,2021-03-24 19:47:50
Ju,BR,Smart TV,0,ca,,select,,2021-03-24 19:47:43
Ju,BR,Smart TV,0,ca,,play,,2021-03-24 17:59:54
Ju,BR,Smart TV,0,ca,,select,,2021-03-24 17:59:48
Ju,BR,Smart TV,0,p,,play,,2021-03-19 22:16:37
Ju,BR,Smart TV,0,p,,select,,2021-03-19 22:16:29
Ju,BR,Smart TV,0,men,The Debt,select,,2021-03-11 19:04:08
Ju,BR,Smart TV,0,men,Dangerous Lies,play,,2021-03-11 17:29:20
Ju,BR,Smart TV,0,men,Dangerous Lies,select,,2021-03-11 17:29:13
Ju,BR,Smart TV,0,ga,,play,,2021-03-11 17:01:16
Ju,BR,Smart TV,0,ga,,select,,2021-03-11 17:01:06
Ju,BR,Smart TV,0,ga,,play,,2021-03-09 15:45:08
Ju,BR,Smart TV,0,ga,,select,,2021-03-09 15:45:01
Ju,BR,Smart TV,0,c,,play,,2021-02-28 15:19:02
Ju,BR,Smart TV,0,c,,select,,2021-02-28 15:18:54
Ju,BR,Smart TV,0,c,,play,,2021-02-24 22:48:24
Ju,BR,Smart TV,0,c,,select,,2021-02-24 22:48:18
Ju,BR,Smart TV,0,p,,play,,2021-02-24 20:56:32
Ju,BR,Smart TV,0,p,,select,,2021-02-24 20:56:25
Ju,BR,Smart TV,0,sel,,play,,2021-02-23 21:31:29
Ju,BR,Smart TV,0,sel,,select,,2021-02-23 21:30:57
Ju,BR,Smart TV,0,sel,Selena,select,,2021-02-23 21:30:49
Ju,BR,Smart TV,0,cas,,play,,2021-02-21 21:20:02
Ju,BR,Smart TV,0,cas,,select,,2021-02-21 21:19:57
Ju,BR,Smart TV,0,ga,,play,,2021-02-15 15:41:35
Ju,BR,Smart TV,0,ga,,select,,2021-02-15 15:41:30
Ju,BR,Smart TV,0,desenho ga,,play,,2021-02-12 19:17:33
Ju,BR,Smart TV,0,desenho ga,,select,,2021-02-12 19:17:27
Ju,BR,Smart TV,0,robo,,play,,2021-02-09 21:56:14
Ju,BR,Smart TV,0,robo,,select,,2021-02-09 21:56:01
Ju,BR,Smart TV,0,filmes de fe,Come Sunday,play,,2021-01-13 21:24:25
Ju,BR,Smart TV,0,filmes de fe,Come Sunday,select,,2021-01-13 21:24:11
Ju,BR,Smart TV,0,frag,Split,play,,2021-01-08 21:38:45
Ju,BR,Smart TV,0,frag,Split,select,,2021-01-08 21:38:39
Ju,BR,Smart TV,0,jack,Edge of Tomorrow,play,,2021-01-05 20:26:41
Ju,BR,Smart TV,0,jack,Edge of Tomorrow,select,,2021-01-05 20:26:35
Ju,BR,Smart TV,0,sele,,play,,2021-01-02 22:08:59
Ju,BR,Smart TV,0,sele,,select,,2021-01-02 22:08:21
Ju,BR,Smart TV,0,a verdadeira,Isolados,select,,2020-12-31 03:41:58
Ju,BR,Smart TV,0,a verdadeira,Dracula Untold,play,,2020-12-31 02:16:12
Ju,BR,Smart TV,0,a verdadeira,Dracula Untold,select,,2020-12-31 02:16:07
Ju,BR,Smart TV,0,pep,,play,,2020-12-30 20:23:20
Ju,BR,Smart TV,0,pep,,select,,2020-12-30 20:23:05
Ju,BR,Smart TV,0,pep,,play,,2020-12-27 02:09:45
Ju,BR,Smart TV,0,pep,,select,,2020-12-27 02:09:40
Ju,BR,Smart TV,0,pep,,play,,2020-12-24 22:40:35
Ju,BR,Smart TV,0,pep,,select,,2020-12-24 22:40:27
Ju,BR,Smart TV,0,pep,,play,,2020-12-22 21:17:11
Ju,BR,Smart TV,0,pep,,select,,2020-12-22 21:17:02
Ju,BR,Smart TV,0,diam,Shutter Island,select,,2020-12-22 21:16:06
Ju,BR,Smart TV,0,diam,Blood Diamond,select,,2020-12-22 21:16:00
Ju,BR,Smart TV,0,pep,,play,,2020-12-22 20:53:15
Ju,BR,Smart TV,0,pep,,select,,2020-12-22 20:53:06
Ju,BR,Smart TV,0,sel,,play,,2020-12-21 20:58:58
Ju,BR,Smart TV,0,sel,,select,,2020-12-21 20:58:19
Ju,BR,Smart TV,0,a vin,The Night Comes for Us,select,,2020-12-21 18:12:48
Ju,BR,Smart TV,0,a vin,A Fall from Grace,play,,2020-12-21 15:51:32
Ju,BR,Smart TV,0,a vin,A Fall from Grace,select,,2020-12-21 15:51:17
Ju,BR,Smart TV,0,pep,,play,,2020-12-20 16:01:50
Ju,BR,Smart TV,0,pep,,select,,2020-12-20 16:01:45
Ju,BR,Smart TV,0,so,Before I Wake,play,,2020-12-14 20:09:58
Ju,BR,Smart TV,0,so,Before I Wake,select,,2020-12-14 20:09:43
Ju,BR,Smart TV,0,pep,,play,,2020-12-13 01:56:54
Ju,BR,Smart TV,0,pep,,select,,2020-12-13 01:56:49
Ju,BR,Smart TV,0,escoob,Over the Moon,play,,2020-12-13 00:50:43
Ju,BR,Smart TV,0,escoob,Over the Moon,select,,2020-12-13 00:50:34
Ju,BR,Smart TV,0,escoob,Pets United,play,,2020-12-12 23:23:18
Ju,BR,Smart TV,0,escoob,Pets United,select,,2020-12-12 23:23:11
Ju,BR,Smart TV,0,amaro,The Crime of Padre Amaro,play,,2020-12-12 03:15:32
Ju,BR,Smart TV,0,amaro,The Crime of Padre Amaro,select,,2020-12-12 03:15:27
Ju,BR,Smart TV,0,ba,,play,,2020-12-10 00:48:52
Ju,BR,Smart TV,0,ba,,select,,2020-12-10 00:48:43
Ju,BR,Smart TV,0,f,Frozen,select,,2020-12-09 16:35:40
Ju,BR,Smart TV,0,pep,,play,,2020-12-06 20:17:33
Ju,BR,Smart TV,0,pep,,select,,2020-12-06 20:17:23
Ju,BR,Smart TV,0,pep,,play,,2020-12-01 20:52:31
Ju,BR,Smart TV,0,pep,,select,,2020-12-01 20:52:25
Ju,BR,Smart TV,0,pep,,play,,2020-12-01 00:12:43
Ju,BR,Smart TV,0,pep,,select,,2020-12-01 00:12:36
Ju,BR,Smart TV,0,a casa ,The Intruders,select,,2020-11-25 02:18:40
Ju,BR,Smart TV,0,thinque,The Nut Job 2: Nutty by Nature,play,,2020-11-18 21:34:52
Ju,BR,Smart TV,0,thinque,The Nut Job 2: Nutty by Nature,select,,2020-11-18 21:34:46
Ju,BR,Smart TV,0,thinque,Hancock,play,,2020-11-18 19:54:52
Ju,BR,Smart TV,0,thinque,Hancock,select,,2020-11-18 19:54:44
Ju,BR,Smart TV,0,thinque,The Nut Job 2: Nutty by Nature,select,,2020-11-18 19:54:25
Ju,BR,Smart TV,0,thinque,,select,,2020-11-18 19:53:50
Ju,BR,Smart TV,0,princes d,,select,,2020-11-17 15:22:30
Ju,BR,Smart TV,0,cor pu,You're Not You,play,,2020-11-17 13:36:46
Ju,BR,Smart TV,0,cor pu,You're Not You,select,,2020-11-17 13:36:34
Ju,BR,Smart TV,0,cor pu,The Substitute,select,,2020-11-17 13:34:20
Ju,BR,Smart TV,0,o milagre,Noah,play,,2020-11-16 04:27:30
Ju,BR,Smart TV,0,o milagre,Noah,select,,2020-11-16 04:27:25
Ju,BR,Smart TV,0,o milagre,Vacation,play,,2020-11-16 02:47:53
Ju,BR,Smart TV,0,o milagre,Vacation,select,,2020-11-16 02:47:47
Ju,BR,Smart TV,0,ted,"Extremely Wicked, Shockingly Evil and Vile",play,,2020-10-27 22:11:00
Ju,BR,Smart TV,0,ted,"Extremely Wicked, Shockingly Evil and Vile",select,,2020-10-27 22:10:45
Ju,BR,Smart TV,0,ma,,play,,2020-10-27 13:30:02
Ju,BR,Smart TV,0,ma,,select,,2020-10-27 13:29:56
Ju,BR,Smart TV,0,sininho,Rise of the Guardians,play,,2020-10-24 23:47:19
Ju,BR,Smart TV,0,sininho,Rise of the Guardians,select,,2020-10-24 23:47:05
Ju,BR,Smart TV,0,sininho,Pan,select,,2020-10-24 23:46:46
Ju,BR,Smart TV,0,tarzan,How the Grinch Stole Christmas,play,,2020-10-17 18:29:25
Ju,BR,Smart TV,0,tarzan,How the Grinch Stole Christmas,select,,2020-10-17 18:29:20
Ju,BR,Smart TV,0,pep,,play,,2020-10-15 21:58:22
Ju,BR,Smart TV,0,pep,,select,,2020-10-15 21:58:17
Ju,BR,Smart TV,0,o bos,,play,,2020-10-15 14:39:04
Ju,BR,Smart TV,0,o bos,,select,,2020-10-15 14:38:48
Ju,BR,Smart TV,0,retorno d,Return to the Blue Lagoon,play,,2020-10-10 17:20:02
Ju,BR,Smart TV,0,retorno d,Return to the Blue Lagoon,select,,2020-10-10 17:19:57
Ju,BR,Smart TV,0,tempo,Gone Girl,play,,2020-10-06 16:29:37
Ju,BR,Smart TV,0,tempo,Gone Girl,select,,2020-10-06 16:29:22
Ju,BR,Smart TV,0,tempo,A Time to Kill,select,,2020-10-06 16:29:08
Ju,BR,Smart TV,0,frag,The Silence,play,,2020-10-06 13:51:16
Ju,BR,Smart TV,0,frag,The Silence,select,,2020-10-06 13:51:10
Ju,BR,Smart TV,0,bom,,play,,2020-10-04 13:18:53
Ju,BR,Smart TV,0,bom,,select,,2020-10-04 13:18:47
Ju,BR,Smart TV,0,pep,,play,,2020-09-09 11:32:03
Ju,BR,Smart TV,0,pep,,select,,2020-09-09 11:31:59
Ju,BR,Smart TV,0,p,P,select,,2020-09-09 11:31:33
Ju,BR,Smart TV,0,homem,Don't Breathe,play,,2020-08-30 19:19:12
Ju,BR,Smart TV,0,homem,Don't Breathe,select,,2020-08-30 19:19:06
Ju,BR,Smart TV,0,p,,play,,2020-08-22 02:42:15
Ju,BR,Smart TV,0,p,,select,,2020-08-22 02:42:10
Ju,BR,Smart TV,0,os vin,Jack the Giant Slayer,play,,2020-08-18 01:50:26
Ju,BR,Smart TV,0,os vin,Jack the Giant Slayer,select,,2020-08-18 01:49:58
Ju,BR,Smart TV,0,os vin,The Avengers,play,,2020-08-17 23:34:55
Ju,BR,Smart TV,0,os vin,The Avengers,select,,2020-08-17 23:34:48
Ju,BR,Smart TV,0,home,Don't Breathe,play,,2020-08-16 02:30:19
Ju,BR,Smart TV,0,home,Don't Breathe,select,,2020-08-16 02:30:09
Ju,BR,Smart TV,0,p,,play,,2020-08-08 08:29:09
Ju,BR,Smart TV,0,p,,select,,2020-08-08 08:29:05
Ju,BR,Smart TV,0,p,,select,,2020-08-08 08:26:33
Ju,BR,Smart TV,0,hom,Don't Breathe,play,,2020-08-04 03:13:18
Ju,BR,Smart TV,0,hom,Don't Breathe,select,,2020-08-04 03:13:04
Ju,BR,Smart TV,0,ul,Thor,select,,2020-08-04 03:11:37
Ju,BR,Smart TV,0,ul,Ultimate Avengers: The Movie,select,,2020-08-04 03:11:04
Ju,BR,Smart TV,0,365,365 Days,play,,2020-07-31 05:19:44
Ju,BR,Smart TV,0,365,365 Days,select,,2020-07-31 05:19:37
Ju,BR,Smart TV,0,barr,The Kissing Booth 2,play,,2020-07-26 22:43:55
Ju,BR,Smart TV,0,barr,The Kissing Booth 2,select,,2020-07-26 22:43:49
Ju,BR,Smart TV,0,do ,I Spit on Your Grave,play,,2020-07-26 18:02:03
Ju,BR,Smart TV,0,do ,I Spit on Your Grave,select,,2020-07-26 18:01:43
Ju,BR,Smart TV,0,barr,The Kissing Booth 2,play,,2020-07-26 15:13:11
Ju,BR,Smart TV,0,barr,The Kissing Booth 2,play,,2020-07-26 15:12:03
Ju,BR,Smart TV,0,barr,The Kissing Booth 2,select,,2020-07-26 15:11:56
Ju,BR,Smart TV,0,perd,Unbroken,play,,2020-07-09 13:33:28
Ju,BR,Smart TV,0,perd,Unbroken,select,,2020-07-09 13:33:21
Ju,BR,Smart TV,0,perd,The Martian,select,,2020-07-09 13:32:46
Ju,BR,Smart TV,0,jogos m,Little Man,play,,2020-06-30 17:05:55
Ju,BR,Smart TV,0,jogos m,Little Man,play,,2020-06-30 15:34:00
Ju,BR,Smart TV,0,jogos m,Little Man,play,,2020-06-30 15:32:34
Ju,BR,Smart TV,0,jogos m,Little Man,select,,2020-06-30 15:32:27
Ju,BR,Smart TV,0,3,365 Days,play,,2020-06-29 23:53:39
Ju,BR,Smart TV,0,3,365 Days,play,,2020-06-29 23:49:56
Ju,BR,Smart TV,0,3,365 Days,select,,2020-06-29 23:49:48
Ju,BR,Smart TV,0,bir,The Angry Birds Movie,play,,2020-06-28 18:59:39
Ju,BR,Smart TV,0,bir,The Angry Birds Movie,select,,2020-06-28 18:59:34
Ju,BR,Smart TV,0,o ,The Lion King,select,,2020-06-28 18:57:34
Ju,BR,Smart TV,0,nanatsu,,play,,2020-06-28 16:52:16
Ju,BR,Smart TV,0,nanatsu,,select,,2020-06-28 16:52:07
Ju,BR,Smart TV,0,ma,The Gambler,play,,2020-06-25 14:53:39
Ju,BR,Smart TV,0,ma,The Gambler,select,,2020-06-25 14:53:33
Ju,BR,Smart TV,0,ma,,select,,2020-06-25 14:53:16
Ju,BR,Smart TV,0,drag,How to Train Your Dragon,play,,2020-06-13 17:40:07
Ju,BR,Smart TV,0,drag,How to Train Your Dragon,play,,2020-06-13 17:34:53
Ju,BR,Smart TV,0,drag,How to Train Your Dragon,select,,2020-06-13 17:30:57
Ju,BR,Smart TV,0,g,,play,,2020-06-13 03:53:23
Ju,BR,Smart TV,0,g,,select,,2020-06-13 03:52:56
Ju,BR,Smart TV,0,que,Eye For An Eye,play,,2020-06-09 02:28:55
Ju,BR,Smart TV,0,que,Eye For An Eye,select,,2020-06-09 02:28:44
Ju,BR,Smart TV,0,pais,Palm Trees in the Snow,play,,2020-06-08 16:24:19
Ju,BR,Smart TV,0,pais,Palm Trees in the Snow,select,,2020-06-08 16:24:15
Ju,BR,Smart TV,0,pais,"Men, Women & Children",play,,2020-06-08 16:14:47
Ju,BR,Smart TV,0,pais,"Men, Women & Children",select,,2020-06-08 16:14:44
Ju,BR,Smart TV,0,pais,"Men, Women & Children",play,,2020-06-08 16:13:42
Ju,BR,Smart TV,0,pais,"Men, Women & Children",select,,2020-06-08 16:13:21
Ju,BR,Smart TV,0,pais,,select,,2020-06-08 16:12:59
Ju,BR,Smart TV,0,pais,Christmas With A View,play,,2020-06-08 15:26:52
Ju,BR,Smart TV,0,pais,Christmas With A View,play,,2020-06-08 15:25:20
Ju,BR,Smart TV,0,pais,Christmas With A View,select,,2020-06-08 15:25:05
Ju,BR,Smart TV,0,pais,Fathers & Daughters,play,,2020-06-08 15:24:15
Ju,BR,Smart TV,0,pais,Fathers & Daughters,select,,2020-06-08 15:24:01
Ju,BR,Smart TV,0,jogos mort,Romina,select,,2020-06-08 00:05:05
Ju,BR,Smart TV,0,jogos mort,Romina,select,,2020-06-08 00:04:39
Ju,BR,Smart TV,0,jogos mort,Saw III,play,,2020-06-08 00:03:09
Ju,BR,Smart TV,0,jogos mort,Saw III,select,,2020-06-08 00:03:03
Ju,BR,Smart TV,0,filmes de acao e ave,Hold the Dark,play,,2020-06-05 22:41:04
Ju,BR,Smart TV,0,filmes de acao e ave,Hold the Dark,select,,2020-06-05 22:40:59
Ju,BR,Smart TV,0,filmes de acao e ave,,select,,2020-06-05 22:39:30
Ju,BR,Smart TV,0,filmes de acao e ave,Atomic Blonde,play,,2020-06-05 22:35:42
Ju,BR,Smart TV,0,filmes de acao e ave,Atomic Blonde,play,,2020-06-05 22:34:47
Ju,BR,Smart TV,0,filmes de acao e ave,Atomic Blonde,select,,2020-06-05 22:34:28
Ju,BR,Smart TV,0,filmes de acao e ave,,select,,2020-06-05 22:34:25
Ju,BR,Smart TV,0,filmes de acao e ave,,select,,2020-06-05 22:33:39
Ju,BR,Smart TV,0,filmes de acao e ave,,select,,2020-06-05 22:32:34
Ju,BR,Smart TV,0,filmes de m,The Snow Queen 2,play,,2020-06-05 21:56:28
Ju,BR,Smart TV,0,filmes de m,The Snow Queen 2,select,,2020-06-05 21:56:23
Ju,BR,Smart TV,0,filmes de m,,select,,2020-06-05 21:56:20
Ju,BR,Smart TV,0,filmes de m,Attack on Titan: Part 1,select,,2020-06-05 21:55:55
Ju,BR,Smart TV,0,filmes de m,Attack on Titan: Part 2,select,,2020-06-05 21:55:34
Ju,BR,Smart TV,0,filmes de m,,select,,2020-06-05 21:55:32
Ju,BR,Smart TV,0,filmes de m,The Thing,select,,2020-06-05 21:55:19
Ju,BR,Smart TV,0,filmes de m,,select,,2020-06-05 21:55:16
Ju,BR,Smart TV,0,filmes de m,Mariah Carey's Merriest Christmas,select,,2020-06-05 21:54:37
Ju,BR,Smart TV,0,filmes de m,,select,,2020-06-05 21:54:31
Ju,BR,Smart TV,0,filmes de m,The Snow Queen 2,select,,2020-06-05 21:53:07
Ju,BR,Smart TV,0,filmes de m,,select,,2020-06-05 21:52:46
Ju,BR,Smart TV,0,filmes de m,Attack on Titan: Part 1,select,,2020-06-05 21:52:20
Ju,BR,Smart TV,0,filmes de m,King Kong,select,,2020-06-05 21:51:58
Ju,BR,Smart TV,0,filmes de m,,select,,2020-06-05 21:51:43
Ju,BR,Smart TV,0,filmes r,The Space Between Us,play,,2020-06-05 06:03:32
Ju,BR,Smart TV,0,filmes r,The Space Between Us,select,,2020-06-05 06:03:28
Ju,BR,Smart TV,0,filmes r,Ala Vaikunthapurramuloo,select,,2020-06-05 06:03:03
Ju,BR,Smart TV,0,filmes r,Angu Vaikuntapurathu (Malayalam),select,,2020-06-05 06:02:49
Ju,BR,Smart TV,0,filmes r,Little Dragon Maiden,select,,2020-06-05 06:02:41
Ju,BR,Smart TV,0,filmes r,Ala Vaikunthapurramuloo,select,,2020-06-05 06:02:23
Ju,BR,Smart TV,0,filmes r,,select,,2020-06-05 06:02:12
Ju,BR,Smart TV,0,filmes r,Love Per Square Foot,select,,2020-06-05 06:01:51
Ju,BR,Smart TV,0,filmes r,,select,,2020-06-05 06:01:08
Ju,BR,Smart TV,0,filmes r,Dilwale,select,,2020-06-05 06:00:35
Ju,BR,Smart TV,0,filmes r,Lakshya,select,,2020-06-05 06:00:21
Ju,BR,Smart TV,0,filmes r,,select,,2020-06-05 05:59:53
Ju,BR,Smart TV,0,filmes roma,The Bounce Back,select,,2020-06-05 05:57:21
Ju,BR,Smart TV,0,filmes roma,,select,,2020-06-05 05:57:13
Ju,BR,Smart TV,0,filmes roma,Love O2O,select,,2020-06-05 05:56:38
Ju,BR,Smart TV,0,filmes roma,,select,,2020-06-05 05:56:35
Ju,BR,Smart TV,0,filmes roma,The Space Between Us,select,,2020-06-05 05:55:46
Ju,BR,Smart TV,0,filmes roma,"Everything, Everything",select,,2020-06-05 05:55:27
Ju,BR,Smart TV,0,filmes roma,Candy Jar,select,,2020-06-05 05:54:01
Ju,BR,Smart TV,0,filmes roma,,select,,2020-06-05 05:53:41
Ju,BR,Smart TV,0,filmes roma,Mary Shelley,select,,2020-06-05 05:52:59
Ju,BR,Smart TV,0,filmes roma,,select,,2020-06-05 05:52:58
Ju,BR,Smart TV,0,filmes roma,Diana,select,,2020-06-05 05:52:38
Ju,BR,Smart TV,0,filmes roma,Panipat - The Great Betrayal,select,,2020-06-05 05:52:13
Ju,BR,Smart TV,0,filmes roma,,select,,2020-06-05 05:51:59
Ju,BR,Smart TV,0,film,Palm Trees in the Snow,play,,2020-06-05 05:46:59
Ju,BR,Smart TV,0,film,Palm Trees in the Snow,select,,2020-06-05 05:46:47
Ju,BR,Smart TV,0,film,,select,,2020-06-05 05:46:22
Ju,BR,Smart TV,0,dei,Let It Snow,select,,2020-06-05 05:43:29
Ju,BR,Smart TV,0,film,The Last Summer,play,,2020-06-02 05:31:50
Ju,BR,Smart TV,0,film,The Last Summer,select,,2020-06-02 05:31:46
Ju,BR,Smart TV,0,film,Amar,select,,2020-06-02 05:31:30
Ju,BR,Smart TV,0,film,The Choice,play,,2020-06-02 05:30:11
Ju,BR,Smart TV,0,film,The Choice,select,,2020-06-02 05:30:04
Ju,BR,Smart TV,0,film,The Best of Me,select,,2020-06-02 05:29:38
Ju,BR,Smart TV,0,film,,select,,2020-06-02 05:29:31
Ju,BR,Smart TV,0,filme,The Lucky One,select,,2020-06-02 05:26:56
Ju,BR,Smart TV,0,filme,The Last Summer,select,,2020-06-02 05:24:13
Ju,BR,Smart TV,0,filme,Palm Trees in the Snow,select,,2020-06-02 05:23:59
Ju,BR,Smart TV,0,filme,Irreplaceable You,select,,2020-06-02 05:23:34
Ju,BR,Smart TV,0,filme,Rumor Has It...,select,,2020-06-02 05:23:14
Ju,BR,Smart TV,0,filme,SPF-18,select,,2020-06-02 05:23:00
Ju,BR,Smart TV,0,filme,Naomi and Ely's No Kiss List,select,,2020-06-02 05:22:37
Ju,BR,Smart TV,0,filme,,select,,2020-06-02 05:21:19
Ju,BR,Smart TV,0,film,CHIPS,play,,2020-06-02 03:38:53
Ju,BR,Smart TV,0,film,CHIPS,select,,2020-06-02 03:38:39
Ju,BR,Smart TV,0,fi,You Get Me,select,,2020-06-02 03:37:03
Ju,BR,Smart TV,0,f,,select,,2020-06-02 03:36:35
Ju,BR,Smart TV,0,dr,,select,,2020-06-01 16:47:22
Ju,BR,Smart TV,0,dr,Dracula Untold,play,,2020-06-01 15:21:46
Ju,BR,Smart TV,0,dr,Dracula Untold,select,,2020-06-01 15:21:41
Ju,BR,Smart TV,0,ann,Annabelle: Creation,select,,2020-06-01 13:38:33
Ju,BR,Smart TV,0,ann,Annabelle: Creation,select,,2020-06-01 13:37:18
Ju,BR,Smart TV,0,para,A Witches' Ball,play,,2020-05-31 00:33:26
Ju,BR,Smart TV,0,para,A Witches' Ball,select,,2020-05-31 00:33:03
Ju,BR,Smart TV,0,para,A Witches' Ball,select,,2020-05-31 00:32:49
Ju,BR,Smart TV,0,para,,select,,2020-05-31 00:32:32
Ju,BR,Smart TV,0,cr,,select,,2020-05-30 23:21:10
Ju,BR,Smart TV,0,cr,Harry Potter and the Deathly Hallows: Part 2,select,,2020-05-30 23:20:46
Ju,BR,Smart TV,0,cr,Harry Potter and the Deathly Hallows: Part 1,select,,2020-05-30 23:20:30
Ju,BR,Smart TV,0,cr,"The Chronicles of Narnia: The Lion, the Witch & the Wardrobe",select,,2020-05-30 23:20:12
Ju,BR,Smart TV,0,cr,The Chronicles of Narnia: Prince Caspian,select,,2020-05-30 23:20:00
Ju,BR,Smart TV,0,cr,The Kissing Booth,select,,2020-05-30 23:17:54
Ju,BR,Smart TV,0,cr,Twilight,select,,2020-05-30 23:17:48
Ju,BR,Smart TV,0,fil,,select,,2020-05-30 05:29:54
Ju,BR,Smart TV,0,fil,Battle,select,,2020-05-30 05:29:08
Ju,BR,Smart TV,0,fil,,select,,2020-05-30 05:29:04
Ju,BR,Smart TV,0,fil,Palm Trees in the Snow,play,,2020-05-30 05:25:33
Ju,BR,Smart TV,0,fil,Palm Trees in the Snow,select,,2020-05-30 05:25:18
Ju,BR,Smart TV,0,fil,The Lucky One,play,,2020-05-30 05:20:38
Ju,BR,Smart TV,0,fil,The Lucky One,select,,2020-05-30 05:20:27
Ju,BR,Smart TV,0,fil,,select,,2020-05-30 05:20:25
Ju,BR,Smart TV,0,p,,play,,2020-05-29 15:39:16
Ju,BR,Smart TV,0,p,,select,,2020-05-29 15:39:10
Ju,BR,Smart TV,0,jogo,,select,,2020-05-29 02:34:01
Ju,BR,Smart TV,0,jogo,Veronica,select,,2020-05-29 02:32:33
Ju,BR,Smart TV,0,film,The Best of Me,play,,2020-05-28 03:22:31
Ju,BR,Smart TV,0,film,The Best of Me,select,,2020-05-28 03:22:28
Ju,BR,Smart TV,0,film,The Best of Me,select,,2020-05-28 03:21:28
Ju,BR,Smart TV,0,film,,select,,2020-05-28 03:21:27
Ju,BR,Smart TV,0,fil,,select,,2020-05-28 03:21:02
Ju,BR,Smart TV,0,ma,Madagascar,play,,2020-05-23 17:48:57
Ju,BR,Smart TV,0,ma,Madagascar,select,,2020-05-23 17:48:53
Ju,BR,Smart TV,0,ntes,The Bucket List,play,,2020-05-23 15:37:36
Ju,BR,Smart TV,0,ntes,The Bucket List,select,,2020-05-23 15:37:29
Ju,BR,Smart TV,0,o po,Spenser Confidential,play,,2020-05-23 00:43:21
Ju,BR,Smart TV,0,o po,Spenser Confidential,select,,2020-05-23 00:43:02
Ju,BR,Smart TV,0,o po,,select,,2020-05-23 00:42:26
Ju,BR,Smart TV,0,o po,The Occupant,play,,2020-05-22 23:01:08
Ju,BR,Smart TV,0,o po,The Occupant,select,,2020-05-22 23:00:49
Ju,BR,Smart TV,0,o po,The Platform,play,,2020-05-22 21:27:11
Ju,BR,Smart TV,0,o po,The Platform,select,,2020-05-22 21:26:57
Ju,BR,Smart TV,0,ma,,play,,2020-05-19 13:36:18
Ju,BR,Smart TV,0,ma,,select,,2020-05-19 13:35:56
Ju,BR,Smart TV,0,minho ,The Nut Job 2: Nutty by Nature,play,,2020-05-18 15:01:11
Ju,BR,Smart TV,0,minho ,The Nut Job 2: Nutty by Nature,select,,2020-05-18 15:01:02
Ju,BR,Smart TV,0,minho ,,play,,2020-05-18 13:57:44
Ju,BR,Smart TV,0,minho ,,select,,2020-05-18 13:57:40
Ju,BR,Smart TV,0,p,,play,,2020-05-18 13:24:31
Ju,BR,Smart TV,0,p,,select,,2020-05-18 13:24:27
Ju,BR,Smart TV,0,a mo,Hush,play,,2020-05-18 11:33:20
Ju,BR,Smart TV,0,a mo,Hush,select,,2020-05-18 11:33:13
Ju,BR,Smart TV,0,garota no tre,Hush,select,,2020-05-18 11:12:07
Ju,BR,Smart TV,0,garota no tre,22 July,select,,2020-05-18 11:11:51
Ju,BR,Smart TV,0,garota no tre,Hush,select,,2020-05-18 11:11:40
Ju,BR,Smart TV,0,garota no tre,The Girl on the Train,select,,2020-05-18 11:11:15
Ju,BR,Smart TV,0,at,Hacksaw Ridge,play,,2020-05-17 15:29:53
Ju,BR,Smart TV,0,at,Hacksaw Ridge,select,,2020-05-17 15:29:48
Ju,BR,Smart TV,0,fil,F.R.E.D.I.,select,,2020-05-16 04:26:54
Ju,BR,Smart TV,0,fil,,select,,2020-05-16 04:25:04
Ju,BR,Smart TV,0,fil,A 2nd Chance,select,,2020-05-16 04:24:21
Ju,BR,Smart TV,0,fil,,select,,2020-05-16 04:23:51
Ju,BR,Smart TV,0,fil,Castle in the Sky,select,,2020-05-16 04:23:27
Ju,BR,Smart TV,0,fil,Malibu Rescue,play,,2020-05-16 04:15:31
Ju,BR,Smart TV,0,fil,Malibu Rescue,select,,2020-05-16 04:14:40
Ju,BR,Smart TV,0,fil,,select,,2020-05-16 04:14:39
Ju,BR,Smart TV,0,fil,Albion: The Enchanted Stallion,play,,2020-05-16 04:13:11
Ju,BR,Smart TV,0,fil,Albion: The Enchanted Stallion,select,,2020-05-16 04:13:06
Ju,BR,Smart TV,0,fil,Undercover Grandpa,select,,2020-05-16 04:12:22
Ju,BR,Smart TV,0,fil,Mowgli: Legend of the Jungle,select,,2020-05-16 04:11:33
Ju,BR,Smart TV,0,fil,Tomorrowland,play,,2020-05-16 04:06:38
Ju,BR,Smart TV,0,fil,Tomorrowland,select,,2020-05-16 04:06:29
Ju,BR,Smart TV,0,fil,,select,,2020-05-16 04:06:14
Ju,BR,Smart TV,0,fil,,select,,2020-05-16 04:04:46
Ju,BR,Smart TV,0,fil,,select,,2020-05-16 04:04:08
Ju,BR,Smart TV,0,fil,Zipi y Zape y la isla del capitán,select,,2020-05-16 04:02:35
Ju,BR,Smart TV,0,fil,,select,,2020-05-16 04:01:57
Ju,BR,Smart TV,0,fil,The Boss's Daughter,select,,2020-05-16 03:59:10
Ju,BR,Smart TV,0,des,,play,,2020-05-15 23:23:14
Ju,BR,Smart TV,0,des,,select,,2020-05-15 23:22:59
Ju,BR,Smart TV,0,des,,select,,2020-05-15 23:22:39
Ju,BR,Smart TV,0,des,,select,,2020-05-15 23:22:21
